category,song,lyrics,label
MWAM,ニュートラルコーナー,ヒマ持て余す僕はまた間違えているようだ『正しく』とは何またもやはき違えているそうだ短くも　そう、激しく花火のように　輝いてみせるよ、と魂を　今　焦がすありのままの心を　この手に入れる日が来る事信じて在りし日々の思ひ出はよそに　振り返らずに駆け抜けてく夜の散歩道吐息の白さに月が隠れる真似事のNight Swimmingでも　彼になれないのは知っている手を広げ　空を抱くあの月のように　染まらずにいれたら、と溢れ出し　こみ上げるありのままの『自分』というものに　逢える日が来る事信じて淡い日々の思ひ出横目に　振り返らずに駆け抜けてく魂焦がして　まだ行けるよね?道半ばだと言い聞かせる『哀しみ』だとか　『虚しさ』だとか全て受け止め　駆け抜けてくありのままの心を　この手に入れる日が来る事信じて在りし日々の思ひ出はよそに　振り返らずに駆け抜けてく,18
MWAM,NEVER FXXKIN' MIND THE RULES,"Jump in this noise 立ち上がって武器と化してくマイク引っさげて沸騰して行く血を醒まさないでブッ飛べばいいNEVER FXXKIN' MINDTHE RULES『人生は間違いだらけ』 飾り切った懺悔はいらねー暴発覚悟の銃かざして待ったなしでNEVER FXXKIN' MIND THE RULESトチ狂った純粋な衝動解き放ってAnd it goes round and round and round and round againブチ壊して狂気の沙汰に酔ってゆけHere we go round and round and round and round again迷走していく現実世界で とってつけた偽りだらけ簡単に壊してっちゃるぜ踊るように NEVER FXXKIN' MIND THE RULESトチ狂った純粋な衝動解き放ってAnd it goes round and round and round and round againブチ壊して狂気の沙汰に酔ってゆけHere we go round and round and round and round again覚醒止めずに さらけ出せばいい何回も堂々巡り We had enough soI'll take you down, you to the ground with all yourpriceless shit you needJump in this noise 立ち上がって武器と化してくマイク引っさげて沸騰して行く血を醒まさずにGive it to the world nowNEVER FXXKIN' MINDTHE RULESトチ狂った純粋な衝動解き放ってAnd it goes round and round and round and round againブチ壊して狂気の沙汰に酔ってゆけHere we go round and round and round and round again",18
MWAM,NEVER FXXKIN' MIND THE RULES (ENG Ver.),Jump in this noise accelerateGrab the microphone never need time to wasteBreak down it all switch em on to grooveSmash the world now Never Fuckin' Mind The RulesRight here right now I'm out of thisReady to go innovate your mind and blissProclaim today here's the time to chooseTime to renegade Never Fuckin' Mind The RulesJust feel the urge and all the impulse inside your feelingsAnd it goes round and round and round and round againCast out the void breakout the voice that you're concealingHere we go round and round and round and round againWhat we give up and what it takesAnother reason for the same excuse ya makeTake it in man we are not born to loseBlast it all out Never Fuckin' Mind The RulesJust feel the urge and all the impulse inside your feelingsAnd it goes round and round and round and round againCast out the void breakout the voice that you're concealingHere we go round and round and round and round againOne pill one shot to go. Yes that will set me free.Here always waiting on the row We had enough soI'll take you down You to the groundwith all your priceless Shit you needJump in this noise accelerateGrab the microphone I don't have no time to wasteBreak down it all rise to renegadeGive it to the world now Never Fuckin' Mind The RulesJust feel the urge and all the impulse inside your feelingsAnd it goes round and round and round and round againCast out the void breakout the voice that you're concealingHere we go round and round and round and round again,18
MWAM,NOTHING'S GONNA CHANGE MY WAY,"『何となく』の美学で生きてきた人生それはそうとして、君は一体何処に向かっているのかね?現実と理想の天秤はいつだって不安定でそれでも壊れていく世界にタダでは飲み込まれまいともがいてGive it to me Give it to me Nothing butGive it to me Give it to me Nothing but信じない物は信じなくて 感じるがままに生きればいいってGive it to me Give it to me Nothing butGive it to me Give it to me Nothing but何度だって立ち上がって 行き着くトコまでNothing changes my way. Just on my wayNothing changes my fate.Nothing's gonna change, Nothing's gonna change on my...何もかんも全てを欲しがってそれは良しとして、僕は一体何が欲しかったのかね?真実と虚像の境界はいつだって不鮮明でそれでもやって来る明日に答えの見つからぬ問いを抱いてGive it to me Give it to me Nothing butGive it to me Give it to me Nothing butNothing changes my way. Just on my wayNothing changes my fate.Nothing's gonna change,Nothing's gonna change on my wayJust on my way. Nothing changes my fateNothing's gonna change,Nothing's gonna change on my...Give it to me Give it to me Nothing butGive it to me Give it to me Nothing butGive it to me Give it to me Nothing butGive it to me Give it to me Nothing butNothing changes my way. Just on my wayNothing changes my fate.Nothing's gonna change, Nothing's gonna change on my wayJust on my way. Nothing changes my fateNothing's gonna change, Nothing's gonna change on my wayNothing's gonna change, Nothing's gonna change on my way",18
MWAM,higher,"The ray of the sun pouring down, come and purifyAnd save me from all that I seeFrom heaven will I hear the sound of eternity大地の鼓動に包まれて　ため息を一つ抱えてた恐れは　空に見透かされた白紙の地図を開き　思う色に塗りつぶす駆け出し　目を見開く　奇跡の始まりが羽ばたく光が身をほどく　Can we go higher than the falling sky大地踏みしめて　We jump in the land to dance in the air so high彼方のその向こうへ　So raise me higher than the falling sky駆け抜けてみせて　We jump in the land to dance in the air so high熱を帯びたままの心を　冷ますことはない忘れないように　記憶重ねるのさあらがう　また問いだす　間違っていないはずだと変えない　変えられない　想いをただ焦がし続けてく光が身をほどく　Can we go higher than the falling sky大地踏みしめて　We jump in the land to dance in the air so high彼方のその向こうへ　So raise me higher than the falling sky駆け抜けてみせて　We jump in the land to dance in the air so highLet in the rhythm Break down the noiseTo make yaself groove Lit up ya mind boyzGet you in the ring Replace the damn fearWhat's it gonna be It's your last chance dearSo jump in the air Get up in the skyOr down to the ground just to live and die dryYou damn know what to doNow it's calling falling? Roll it on to goAnd am I still… But yes I willCan we go higher than the falling sky羽ばたいてみせて　We jump in the land to dance in the air so high彼方のその向こうへ　So raise me higher than the falling sky駆け抜けてみせて　We jump in the land to dance in the air so high",18
MWAM,babylon,"From nowhere footsteps with the chorePenetrating wind Surrounds the floorBabylon The cesspool of evilLost and abandoned spirits comes for moreOne-way gate with no coming backThe rotten smell I can't explainWe laughed with all our mightNot knowing if we can see each other againThink again Think again what can I doLooking up looking up what will I proveConfront the endless methodDenial Betrayal of all what I went throughI urge find the answerRunning and running to focus the path aheadOne day I'll die like the othersBut crawl my blurry future to the,,,What you see is the BabylonGotta seize to be free againOnly we slay the evil offLet us see where do we ascendWhat you see is the BabylonGotta seize to be free againOnly we slay the evil offLet us see where do we ascendAs endless stairs stretch in the darkThe wicked one's and dread befallsBabylon the cesspool of evilThe unknown traps attack us on and onAnd all the knights defeated downI could not give the words to themThose soldiers with no looking backDon't know if we can reach our home againJiggling Jiggling fear in my mindStrangling Strangle it what have I gotOne thing that faith requestsIs always believing in yourself or notBetray all my weaknessI'm swinging and swinging the sword with all my mightJust one thing we protectTo complete our holy one last missionWhat you see is the BabylonGotta seize to be free againOnly we slay the evil offLet us see where do we ascendWhat you see is the BabylonGotta seize to be free againOnly we slay the evil offLet us see where do we ascendFire flames spreading through the floor yeah turn it into hellThe last final war outbreaks with the bellSo huge so cruel the overwhelming enemy we fearAnd it goes over and over raging roar is all I hearLet it be desperately we hold our tattered mindI strike with all my power and nothing else behindOne day we'll triumph all the curse ,every shadows castBring us back ourselves and everything at lastRun away, Give it up, Let it in, That's enoughCome down to join usAnd now you're one of us againYes you're one of us againYes you're one of us againYes you're one of us againYou fight to see the light but you are one of usInhale the illusions all of them that make us fucking blindUtter sick diffusion as the lie spreads doping every mindOne day we'll seize the ever truth defeat the spell they castAnd it goes over and over and finally at lastRun away, Give it up, Let it in, That's enoughCome down to join usAnd now ,,,,,Feeling my soul is saved in the endLeaving this place along with you my friendBack homeAlong with you my friendI'm back homeBack from nowhereEven the ghost's are ready to ascendLeaving regrets and all the fear my friendBack homeWould you be there my friendBack homeBack from nowhereyes I'm going homewould you be there my friendBack homeWill I see you againBack homeBack from nowhereI'm going homealong with you my friendBack homeWould you be there my friendI'm back homeBack from nowhere's end",18
MWAM,Bubble of Life,"Swirl of Frenzy losing your mind graduallyIn the insane vortex you drift through the crowdBubble of life you're believing,Bubble of life you're growingNothing else you can focusNowhere, nowhere you're goingLet's dance and jump! jump! jump!You hit me bump! bump! bump!Let's drink and hip! hip! hip!Just go and get a gripThis is the no end nightYou hit me bang! bang! bang!Consuming rapidlyAnd all the night we'll hangRunning so desperately as good as the othersScrape your soul again with no coverLet it grow on but you know nothing ever comforts what you needIts worthless see? Those everything you feedThe crazy party never ends just like our continuous greedLet's dance and jump! jump! jump!You hit me bump! bump! bump!Let's drink and hip! hip! hip!Just go and get a gripLet's party up! up! up!As they go down down downDrown in the endless nightWith all our fake gilt crownsSwirl of Frenzy losing your mind graduallyIn the insane vortex you drift through the crowdBubble of life you're believing,Bubble of life you're growingNothing else you can focusNowhere, nowhere you're goingRunning so desperately your trying to deathfor what's the only one thing you needInside you? Outside them? Which side where?All the truth you bleedIt's just like bubbles see? Yeah, everything they pleadThe endless circle whirling on round and roundwe go with our greed",18
MWAM,PANORAMA RADIO,Turn that up the music on the radioガス欠気味の毎日を　消しさって欲しいのさ何もかもClap your hands　僕らの心をかっさらってったメロディーを際限ないエモーションの中で　鳴り響かせてYeahTurn that up the music on the radioガス欠気味の毎日を　消してって欲しいのさ何もかもClap your hands　僕らの心をかっさらってったメロディーを際限ないエモーションの中で　鳴り響かせてYeah終わらないような夢を　どこまでも世界中に響かせて　僕らはもう心配ないとTurn that up the music on the radio先入観も劣等感も　なくなって欲しいのさ何もかも消しちゃって世界の終わりを　どっかで落とした感情たちよ日常のdelusionやっつけちゃってよ　解き放たれてYeah終わらないような夢を　どこまでも世界中に響かせて　僕らはもう心配ないと覚めやらないような夢を　いつまでも体中で感じさせて　明日はそう、心配ないと忘れかけてた音を　思い出させてくれよもう何もいらないの　turn up the music on nowTurn that up　僕らの心をかっさらってったメロディーを際限ないエモーションの中で鳴り響かせてYeah鳴り響かせようぜ　鳴り響かせてYeah終わらないような夢を　どこまでも世界中に響かせて　僕らはもう心配ないと覚まさないでこの夢を　いつまでも体中で感じさせて　明日はそう、心配ないと,18
MWAM,Perfect Clarity,こぼれ落ちた涙手でぬぐい笑ったしがみついた夢にお別れをしたんだ泥の中もがいて羽化する蝶のように今はわかったんだEverything was engagedIt's perfect clarityLonging in insanityただ夢見た消えやしない傷　誤魔化し抱きかかえSo shine on me誰のためでもなくThe one and only remedyIt's perfect clarityAll of the troubles and gravityWe never chose to surrenderThe times of beauty and purityLike the Invictus together濁り切ったアクエリアム泳ぐ淡水魚の様にスモッグまみれの空Looked up and gazedPerfect clarityLonging in insanityさよなら世界僕らは明日の先へとただ行くよSo shine on meガラクタは捨ててThe one and only remedyIt's perfect clarity(Oh Oh Oh)The world was never soft or easyBut you were calling meI heard you calling meIt's perfect clarityCome and shine on meIt's perfect clarityLonging in insanityただ夢見た消えやしない傷　誤魔化し抱きかかえ(Oh Oh Oh)It's perfect clarityLonging in insanityさよなら世界僕らは明日の先へとただ行くよSo shine on me誰のためでもなくThe one and only remedyIt's perfect clarity(Oh Oh Oh)(Oh Oh Oh),18
MWAM,vitamin 64,Time is wasting now Not that much to stayCome on hang with us just for another dayWe'll be playing here with no words to sayFaster than a blink there goes yesterdayPray your prayers for you Just in case you payCome on hang with us just for another dayWe'll be waiting here Honest won't betrayIt's no use to think we just don't make any sense.And the film will go It goes round and roundUnloose enough for this boundAnd now I have found out it is safe to sayI live my life to find todayYes I got so highI lived my life to find todaytodaySilence has becomeCome on hang with us for another dayWe'll be waiting hereIt's no use to think you'll never make any senseAnd the film will go it goes round and roundUnloose enough for this boundFloat and fly all our way YeahPush the button now Go right back to startThat day you found out we're just God's junk of artBut you never know what finally becomes We strain our voice to sayI live my life to find todayYeah I got so highI lived my life to find todaytoday,18
MWAM,Between fiction and friction II,Not even close to humanity not even close to an animalWhat has become to you A ruthless and cursed cannibalAre we one of a kind Do we share the same biologyWe're all stuck in our mind with the colliding ideologyBetween the friction like a messed up fictionBetween the conflict and all of this inflictionThe conceit of the rulers No promises madeWill this ever come to an end Will this ever changeOh Lot of our tears flowing innocent blood between(fiction and friction)Oh Hatred is born and the future broken between(fiction and collision)Oh Haunted by fear all the innocent lives between(fiction and friction)Oh All of us worn Is our future broken between(fiction and collision)Save the peace Never let it beThe hope we can't mislay todayWe have to find a wayNow believe The world where we belongDo not allow this pain againRebuild the mess we've madeHearts and thoughts torn apart in vainThe hideous circulation Don't let the vengeance chainThose who look too far for the past lose tomorrowThose who look too far into the future lose the presentBetween the friction like a messed up fictionBetween the conflict and all of this inflictionAre the blooming sunflowers able to face the sun again？Are we and all the hope able to linger on till thenSave the peace Never let it beThe hope we can't mislay todayWe have to find a wayNow believe The world where we belongDo not allow this pain againRebuild the mess we've madeOh Lot of our tears flowing innocent blood between(fiction and friction)Oh Hatred is born and the future broken between(fiction and collision)Oh Haunted by fear all the innocent lives between(fiction and friction)Oh All of us worn Is our future broken between(fiction and collision),18
MWAM,Find You,今もまだじゃれあう記憶をパズルのようにそっと繋ぎ合わせて見て繰り返す始まりの息吹　終わりのまじない　何度も重ねて眠る思い出の一つたりとこぼさないように抱きしめてうたかたの夢に溺れてくいつの日かまた会えるなら夢の切れ端追いかけて行く見つけてみせるからふいにただすれ違う景色になぞるように遠きかの日の面影を振り返る始まりの奇跡　幻でもいい　何度も束ねて紡ぐ少しだけの後悔も慈しむようにたしなめてうたかたの日々に溶けて行く在りし日のままの僕らは地平の果てで歌い続けて星を捕まえてた道標の声　心の音色ああ　奏でさせたまへいつか届けよう君の元へうたかたの夢に溺れてくいつの日かまた会えるなら夢の切れ端追いかけて行く見つけてみせるから君をまた見つけるから世界が止めても見つけに行くから君をまた見つけるから世界が消えてもまた見つけに行くから,18
MWAM,Fantasista,It's too early to close da party Into da ringCome into da ring…Shak-a-Boom　着火Microphone Just ride on flowKick off da festa Such a nitro bomb始まりの合図からIt's so long　終わりまでBeat goes onTest one two set　けっ飛ばしたBran-new senseSo why don't you come with me Climb your fenceTo da break your dull It's a 超倍転　くだけ散ろちゃちな境界線もうGet your hands up Fat da beatGet your hands up FantasyLet it go Ready or not Let me mo'rockKick it da lyric Lady go loudThis rhyme and beats gonna change your mindそこらじゅうに英知On lineHeat up your heart beat Like daftlyPresume da rhythm Gonna be free俺たちがLilies in da place to be今はただJust rockin'mean to sing mo'Get your hands up Wanna beGet your hands up FantasticOne time organize Lily da nationOver night vast creationFrom da TMC foundation. It's a ejaculationTwo time border line　突破　熱唱　終わらないCreationFrom da TMC foundation On da rock'n roll foundationThe voice whirled away everything'bout pleasure and sorrowFar reaches of da skyともせPut your lights on for da nice songIt is not over Look at my zoneこの場所からまたParty line　続けようぜHigh にDiveShake　揺らせ Body movin'You're da nextTricky でFreaky breakin'Who da best楽しみたきゃほらUp and down　見せつけなLily is in da “Run and Gun” GoGet your hands up Fat da beatGet your hands up FantasyGet your hands up Wanna beGet your hands up FantasticFar reaches of da sky Far reaches of da sky,18
MWAM,Far,I stand aloneThroughout the restless seasonsWe come and goTo find that perfect reasonFollow the light until it's all goneTrying to find the place we belongOne day we'll know Hearing the voice and hearing that songHey Yeah Yeah YeahHey Yeah YeahahahThrow away my inhibitionTell me I'm not aloneSomebody take me farJust take me far awayMake it all a revolutionI won't let it goSomebody take me farJust take me far awayWe live and learnThrough all the days we openEnlight and burnTo feel that very momentFollow the light until it's all goneTrying to find the place we belongOne day we'll know Hearing the voice and hearing that songHey Yeah Yeah YeahHey Yeah Yeahahahsinging onHey Yeah Yeah YeahHey Yeah YeahahahThrow away my inhibitionTell me I'm not aloneSomebody take me farJust take me far awayMake it all a revolutionI won't let it goSomebody take me farJust take me far awayHey Yeah Yeah YeahHey Yeah Yeahahahsinging onHey Yeah Yeah YeahHey Yeah YeahahahThrow away my inhibitionTell me I'm not aloneSomebody take me farJust take me far awayMake it all a revolutionI won't let it goSomebody take me farJust take me far away,18
MWAM,Feel and Think,"Bring it on down I'm used to being numbThe sense of incongruity I guess I'm just dumbNow keep it on forever calculating every sumCause that's all what you ever doYou'll never make me cumWhat did it mean? Would we ever really realize?I hope it ends when it's over being mesmerizedBring it on down I'm proud of being dumbThe calling just refrains again come on come on come on立ち止まらせる今　again we face another debtあがくように　もがくように果てるまで　『生きて』みせようFeel and think And I believe I know言葉を飲み込みあの日のように　I sing that song again“Cherish your life”he said with all the might,but himself doesn't understandwhy he's really here forPick up your shoes it's time to chooseYou heard enough about it and you know that it is coming moreWhat did it mean? Would we ever fuckin'realize?I hope it ends when we're over being mesmerizedBring it on down We're proud of being dumbThe calling now refrains again come on come on come on息継ぐひまもなく　again I just remember you said壊されない　止めさせないうなずいて　走り出そうFeel and think And I believe I know痛みをかき消しあの日のように　I sing that song againI feel and think And I believe I know涙を飲み込みFeel and think to free my soul againWhere did it goWhere is the real tomorrowI feel and think Believe I knowすべてをかき消しFeel and think And I believe I know涙を飲み込みFeel and think to sing that song again",18
MWAM,followers,Did I really have to see youDid I really have to see you go可もなく不可もない明日が僕らを笑うDo you really have to be thereDo you really have to Don't you knowあてのない旅のあらすじをそう　読み飛ばして進むCome and see me when it's overThey will never capture you and me駆け抜けて Woh oh oh ohMay us find the path for what we needThere you go like a shooting star星になるのさ　いつかはThey will never capture you and meAnd again we followDid you really have to lingerDid you really have to linger on可もなく不可もない答えばかりかさばるDo we really have to be hereDo we really have to We don't knowあてのない旅にゆくのだとそう　言い放った君はどこにCome and see me when it's overThey will never capture you and me駆け抜けて Woh oh oh ohMay us find the path for what we needThere you go like a shooting star星になるのさ　いつかはThey will never capture usAnd so we choose to follow onCause they will never capture you and me駆け抜けて　Woh oh oh ohMay us find the path for what we needAnd again we followThey will never capture you and me駆け抜けて Woh oh oh oh ohAnd I believeThis is the truth I carry onThey will never capture you and meAnd again we followThere you go like a shooting star星になるのさ　いつの日か,18
MWAM,フォーカスライト,フォーカスライト飛んでった　僕らはまた追いかけて行く何千回も何万回も　コロンでは立ち上がってみる『くだらない』とボヤく　雑音なんかは無視をして僕らは気の向くまま　風に乗せて飛ばしてみせる『綺麗ごとばかりじゃない』なんて　無駄に大人ぶるより君の夢の続き見る方が　僕らは救われるんだ泣いて笑ってサヨナラ　でもどこかでいつか君が残した足跡　誰にも消させないから世界の終わりがすぐそこに来たとしてもあなたがくれた魔法を　僕らは忘れないからフォーカスライト飛んでった　僕らはまた追いこされて行く何千回と何万回と　勇んでは打ちのめされる『分からない』だらけの　彼らの言葉　無視をして僕らは今も続く　青い春を謳歌してみせる『もうここにいる場合じゃない』なんて　無理に涙のむより泣きじゃくりながらも走る方が　生きて行ける気がするんだ点と点をつなぎ　線と線で描いて行く絵空事のような夢が　僕らを動かして行くんだ世界の終わりがすぐそこに来たとしてもあなたがくれた魔法を　僕らは忘れないからどれだけの意味を残し　空に溶けて行ったんだろうと　今でも思うよ追いつく事さえも　もう許されぬ君のように　いつの日にかはフォーカスライト飛んでった　僕らはまだ追いかけているあなたがいない世界でも　笑い続けてみせるよ取るに足らぬ幸せを見つけちゃはしゃいでいた君が残した足跡　誰にも消させないから世界の終わりがすぐそこに来たとしてもあなたがくれた魔法を　僕らは忘れないから点と点をつなぎ　線と線で描いて行く絵空事のような夢が　僕らを動かして行くんだ泣いて笑ってサヨナラ　でもどこかでいつかあなたがくれた魔法を　僕らは忘れないから,18
MWAM,Falling,Now where are you going so fastNo doubt reality bitesAnd lots of trouble is on your way in sightWhen you're wondering off your wayAnxiety will catch you so easily and tameEven all the great one's are the sameClear your situation among those people and the blueFor every worthless estimation is all they care about today not youSink down to the bottomTake a breath to feel it deeperI'm falling　Where you've never been toJust believe in Exhale the strength to find what you areFalling Days and ways you've gone throughNow your seeingHow to find yourself You own your lifeCast away the fear and hold on tightWow Wow WowAnd get back what you areWhy make all the borders betweenDon't say we're not the sameIn time we're all together in the endLet us wonder to seek our wayLet them laugh as you go but don't even careCause there's more important things to shareClear your situation among those people my old friendFor every faith you still believe isall you need to live today againSink down to the bottomTake a breath to feel life deeperI'm falling Where you've never been toJust believe in Exhale the strength to find what you areFalling Days and ways you've gone throughNow your seeingHow to find yourself You own your lifeCast away the fear and hold on tightWow Wow WowAnd get back what you areWalking around without a breathI dropped a lot of flops regretsRun through the field of love and hateOn the edge of choking I was thereNow I know how to escape my bindSmash down all walls around of you to give yourselfthe clarified visions of the brave over there,18
MWAM,FLY AGAIN -Hero’s Anthem-,"Searching for themeaningLooking back what's leavingFalling down again youLose control so easyYet, the only reasonThere goes one more seasonCan't you see what you can do?All the thing's that you should loseFind what is the truth, life just seems so cruelWinner, loser never knowwho'll finally be the foolJust release your heartLight it on, AlertThe one and only matter that's the story and the startNotice that you are not aloneYeah come with us now,Break the wall down, yes we canFly AgainLife just comes and goTomorrow never knowsStand up once again toWalk into the world for youThe feeling is so newBelieve in what you doDon't you ever be afraid in losingThat's the clueFind what is the truth, life just seems so cruelWinner, loser never knowwho'll finally be the foolYes you are not aloneYeah come with us nowLet us start it on, here we canFly AgainFalling down againWe meet again my friendLife just comes and goBut tomorrow never knowsFind what is the truth, life just seems so cruelWinner, loser never knowwho'll finally be the foolBut you are not alone we are not aloneWe knowwhat's waiting out thereWe knowwhere we should goLiving in theworld is as he said“Running like a rolling stone” we go downThe riddle and the rhyme is up to youFeel the beat and this soundYou got to know You got to seize this nowReadywhen you are, we're always here. Off we goFly Again",18
MWAM,Freak It! feat.東京スカパラダイスオーケストラ,Oh yeah！ Come hit 'em nowOh yeah！ Strike down the armyOh yeah！ Just kick them outOh yeah！ Freak out the party大和魂胸　抱き一発かましOK！OK！Oh yeah！ Come get the chanceOh yeah！　花火のようにOh yeah！ Wake up and glanceOh yeah！ Clap everybody握りこぶし胸　叩き今その時Kick it Kick itFreak it Freak out freak itBreak it Break down Break itFreak it freak out freak itShake down your bodyFreak it Freak out freak itShake it Shake down shake itFreak it freak out freak itFreak out the partyYou got the perfect vibeFreak it！ Freak it！憂さを晴らしKick it！ Kick it！Freak it Freak it　Chill out a whileFreak'em all out cause this is all free styleHere we go　Clap your hands everybodyStrike down the armyWatch out sucker　Now you go downHere comes the vibe so kick out the soundFreak it Freak it　Get the groove everybodyFreak out the party子供騙し効きゃしねーぜ焦がせ魂Kick it Kick itFreak it Freak out freak itBreak it Break down Break itFreak it freak out freak itShake down your bodyFreak it Freak out freak itShake it Shake down shake itFreak it freak out freak itFreak out the partyFreak it Freak out freak itBreak it Break down Break itFreak it freak out freak itShake down your bodyFreak it Freak out freak itShake it shake down shake itFreak it freak out freak itFreak out the partyOh yeah！ Come hit 'em nowOh yeah！ Strike down the armyOh yeah！ Just kick them outOh yeah！ Freak out the party,18
MWAM,FROM YOUTH TO DEATH,"交差点の雑踏と見渡す眼　無機質な街はまた遠く後姿を追いかけてただ　まばたきの間に消えて失せる街路樹の影　真夏の日差し　手をかざせば　風がちぎれてふと気付けば　カタチも見えず　怯えている　自分の影に明日からは変われるはずと　言い聞かせてはただ進む相も変わらずにI ride itYeahFROM YOUTH TO DEATH,I ride it FROM YOUTH TO DEATHI'll ride it澄み渡る空　あの鳥のように　ビルの群れを眺められたらこんなにもすぐ　抜け出すために　焦燥感も絶望感もなく寄り添い生きる　その優しさに　身を委ねていられたのかも放射線状に　伸びる高架の線路　行方を照らす　か細い光が明日の朝　あのバスに乗って　僕はこの街を飛び出す夢を生きるためI ride itYeahFROM YOUTH TO DEATH,I ride it FROM YOUTH TO DEATHI'll ride it",18
MWAM,WHITE WORLD,窓から零れ落ちる光で　柔らかく目を醒まし一日へいつもの日常に飛び込んで　無機質な世界がすれ違っていくだけ感情持て余す　出し方さえも自分では分からなくなる探し物探す旅に今日も一歩をただ踏み出す街の雑踏に埋もれてく心　重力にすら負けてしまいそうなこの頃何かを得る代わりに　何を失うのかといつもの自問自答歪みまくった世界を　無垢なままで進んで行くのは怖いけど待つことなく踏み出そう　明日から逃げずに歩いて行こう、とYeah　この星の上で　生まれて　朽ちゆくそれでも　いつかどこかでYeah　交じり合う奇跡　信じて　見すえてうつむかずに歩いて行こう変わらない街並みに嫌気がさし変わってしまいそうな自分には苛立ち茫然　立ちすくむ　虚しさの味をまたかみ殺して行く矛盾だらけと避けてた世界にいつの間にか馴染んじゃったのかも何気なく立ち止まって　灰色のビル群言葉もなく見つめる本当に大事なのは何ですか?疑問ばかり投げかけ合っている時代を流れ行く時間と足並みを　そろえずに目を閉じてみようよ深呼吸一つして　そう、心の声にそっと耳傾けて僕らが刻んだ足跡　決して間違いなんかじゃないとあの頃はいつも　手を伸ばすだけでいいんだよ自由に飛ぶことが出来ると、本気で思ってたけど分かんなくなってしまいそうな時も　変わらない真実はあるよ羽など生やさずとも　僕らはこの足で歩いて行けるとYeah　この星の上で　生まれて　朽ちゆくそれでも　いつかどこかでYeah　巡り合う奇跡　信じて　見つめてうつむかずに歩いて行こう深呼吸一つして　そう、心の声にそっと耳傾けて待つことなく踏み出そう　明日から逃げずに歩いて行こう、と今はYeah　この星の上で　生まれて　朽ちゆくそれでも　いつかどこかでYeah　巡り合う奇跡　信じて　見すえてうつむかずに歩いて行く,18
MWAM,blue soul,"青き日の微熱が　いつになっても冷めずに走り続けた先の　景色はいかがでしょうか届きそうで届かず　霞んで行った夢の跡けれどただの一度も　目をそらすことはなく今こそ　その瞬間を僕らにもRecall your oath　高らかに世界中の鼓動が一つになるその刹那鬨の声を上げて　Heaven unite our soul刻んできた証を　世界に見せつけるのさ輝かせたまへ　Show me Unite us all青き日の幻と　せせら笑う声よそに挑み続けた君は　何を思うのでしょうか今こそ　一筋の光をRecall our oath　鮮やかにたぎらせた思いを一つに束ねて強く時の鐘を鳴らし　Let us unite our soul世界中に溢れてこぼれる歓喜の息吹を感じさせたまへ　Show me Unite us all砕かれることのない青き炎を今もくゆらせて行く世界中の鼓動が一つになるその刹那鬨の声を上げて　Heaven unite our soul刻んできた証を　世界に見せつけるのさ輝かせたまへ　Show me and raise, unite us all刻んできた証を　世界に見せつけるのさ",18
MWAM,Break and Cross the Walls,"小さな　蕾抱いて夜明けを待ち焦がれる花のように僕らは　そう何か信じ何かを求めあがき続けるwow yeah oh何処でも目を伏せて歩きたくないからWe can break and cross the wallsどんな無様な姿だっていいそう運命や矛盾も全部呑み込んで跳び越えていく満天の空　手を伸ばし星を1つそっと掴むように心を蝕む影をどうかこの手で癒し笑えるならwow yeah oh何時でも信じた全て裏切れないからWe can break and cross the walls君が君らしくあればそれでいいそう困難や希望も全部分かちあい乗り越えていく夢を諦めたまま時に流されるまま目を閉じて見捨てないでNo one has the right to end our daysYou have it all, you own a giftYou can change the world by your own handsどんなに苦しくとも夜明けはすぐそこまで光はすぐここまでYou have it all, you own a giftWe can break and cross the wallsどんな無様な姿だっていいそう運命や矛盾も全部呑み込んで跳び越えていくNo one has the right to end our daysYou can change the world by your own hands",18
MWAM,Break the Contradiction,Bring it on the countdown begins to light the new era Woh oh oh ohCome along to witness the wind we waited so long Woh oh oh ohScattering the heat so deep and so massivelyCan't wait your heart beats so rapidlyOne new page The world needs a changeSo give it to them all the poison and the remedyHere comes the new revolution Dare your soulsWhatever you have down below is the key to let you goWanna go high？ Wanna go low？ Break the contradictionsこの世の摂理に　抗う力をI don't know why Don't wanna knowBreak the contradictions as you goLet it out ya know what's the thing to light up the fireWoh oh oh ohBring it on Feel like a king the world is all yours Woh oh oh ohWaiting for more now take this advantageMen of war Pull through the ravageGet in the ring now Parallel to nothingWith you natural instinct rise to the challengeHere comes the new revolution Dare your soulsWhatever you have down below is the key to let you goWanna go high？ Wanna go low？ Break the contradictionsはびこる矛盾を　打ち砕く意志をI don't know why Don't wanna knowBreak the contradictions as you goSee the innovation and the birthAgain we start it overAgain we start it overTo bring up the new orderAgain we start it overLet us go on furtherAgain we start it overTo bring up the new orderAgain we start it overAgain we start it overRise to survive all rebellionsNow let them know Let them have it allHere comes the new revolution Dare your soulsWhatever you have down below is the key to let you goWanna go high？ Wanna go low？ Break the contradictionsこの世の摂理に　抗う力をI don't know why Don't wanna knowBreak the contradictionsWhatever you have down below is the key to let it goWanna go high？ Wanna go low？ Break the contradictionsNo matter where this goes you know Don't surrender don't you foldWanna go high？ Wanna go low？Break the contradictions as you go,18
